wavelength,absorbance,drug_type
1858.0,37953196.0,Heroin
1862.0,41630492.0,Heroin
1866.0,47466388.0,Heroin
1870.0,54628192.0,Heroin
1874.0,62273948.0,Heroin
1878.0,70281456.0,Heroin
1882.0,78787440.0,Heroin
1886.0,86536568.0,Heroin
1890.0,91828720.0,Heroin
1894.0,97473560.0,Heroin
1898.0,105917608.0,Heroin
1902.0,111502904.0,Heroin
1906.0,107521552.0,Heroin
1910.0,96886056.0,Heroin
1914.0,84049176.0,Heroin
1918.0,70252000.0,Heroin
1922.0,57568128.0,Heroin
1926.0,49582420.0,Heroin
1930.0,47279844.0,Heroin
1934.0,49859500.0,Heroin
1938.0,56456208.0,Heroin
1942.0,66588864.0,Heroin
1946.0,78341368.0,Heroin
1950.0,88038832.0,Heroin
1954.0,92155120.0,Heroin
1958.0,92032512.0,Heroin
1962.0,92128960.0,Heroin
1966.0,95767688.0,Heroin
1970.0,103737864.0,Heroin
1974.0,115934664.0,Heroin
1978.0,130662632.0,Heroin
1982.0,147699680.0,Heroin
1986.0,167051008.0,Heroin
1990.0,184244352.0,Heroin
1994.0,188541344.0,Heroin
1998.0,178744944.0,Heroin
2002.0,167649120.0,Heroin
2006.0,161722880.0,Heroin
2010.0,157668272.0,Heroin
2014.0,156100240.0,Heroin
2018.0,163321264.0,Heroin
2022.0,185303488.0,Heroin
2026.0,221310928.0,Heroin
2030.0,255964880.0,Heroin
2034.0,268135584.0,Heroin
2038.0,263127776.0,Heroin
2042.0,252626688.0,Heroin
2046.0,235668880.0,Heroin
2050.0,209454608.0,Heroin
2054.0,181484976.0,Heroin
2058.0,160422496.0,Heroin
2062.0,150397472.0,Heroin
2066.0,151482304.0,Heroin
2070.0,161635952.0,Heroin
2074.0,178251408.0,Heroin
2078.0,193784624.0,Heroin
2082.0,196636928.0,Heroin
2086.0,188246736.0,Heroin
2090.0,180083792.0,Heroin
2094.0,178660416.0,Heroin
2098.0,176000384.0,Heroin
2102.0,164225040.0,Heroin
2106.0,147452368.0,Heroin
2110.0,135120176.0,Heroin
2114.0,134779552.0,Heroin
2118.0,142984368.0,Heroin
2122.0,147900240.0,Heroin
2126.0,142120448.0,Heroin
2130.0,128843728.0,Heroin
2134.0,115947616.0,Heroin
2138.0,105283656.0,Heroin
2142.0,96829408.0,Heroin
2146.0,91328104.0,Heroin
2150.0,89866424.0,Heroin
2154.0,92709344.0,Heroin
2158.0,99337384.0,Heroin
2162.0,111536544.0,Heroin
2166.0,125331584.0,Heroin
2170.0,132940960.0,Heroin
2174.0,133895176.0,Heroin
2178.0,131110144.0,Heroin
2182.0,129489960.0,Heroin
2186.0,132333144.0,Heroin
2190.0,141336544.0,Heroin
2194.0,157000288.0,Heroin
2198.0,167684960.0,Heroin
2202.0,173392800.0,Heroin
2206.0,176420592.0,Heroin
2210.0,177556640.0,Heroin
2214.0,176719120.0,Heroin
2218.0,171576720.0,Heroin
2222.0,164153312.0,Heroin
2226.0,158453216.0,Heroin
2230.0,155246368.0,Heroin
2234.0,152195856.0,Heroin
2238.0,147488352.0,Heroin
2242.0,140220128.0,Heroin
2246.0,130749744.0,Heroin
2250.0,120183936.0,Heroin
2254.0,110184928.0,Heroin
2258.0,104806416.0,Heroin
2262.0,105225024.0,Heroin
2266.0,111103376.0,Heroin
2270.0,127329232.0,Heroin
2274.0,146329856.0,Heroin
2278.0,143597296.0,Heroin
2282.0,130012976.0,Heroin
2286.0,114290040.0,Heroin
2290.0,99180280.0,Heroin
2294.0,87595552.0,Heroin
2298.0,80142072.0,Heroin
2302.0,81704080.0,Heroin
2306.0,92490072.0,Heroin
2310.0,94280312.0,Heroin
2314.0,82306048.0,Heroin
2318.0,63582272.0,Heroin
2322.0,45642076.0,Heroin
2326.0,33040340.0,Heroin
2330.0,24960486.0,Heroin
2334.0,19681952.0,Heroin
2338.0,16210845.0,Heroin
2342.0,13800045.0,Heroin
2346.0,10640644.0,Heroin
2350.0,8553098.0,Heroin
2354.0,8539333.0,Heroin
2358.0,8283195.0,Heroin
2362.0,7039482.0,Heroin
2366.0,5350794.0,Heroin
2370.0,3748714.0,Heroin
2374.0,6632976.0,Heroin
2378.0,8548042.0,Heroin
2382.0,6402343.0,Heroin
2386.0,5181782.0,Heroin
2390.0,4234091.0,Heroin
2394.0,4221136.0,Heroin
2398.0,4372670.0,Heroin
2402.0,3424799.0,Heroin
2406.0,5041222.0,Heroin
2410.0,4370277.0,Heroin
2414.0,3683634.0,Heroin
2418.0,3637645.0,Heroin
2422.0,2590545.0,Heroin
2426.0,1535766.0,Heroin
2430.0,3057906.0,Heroin
2434.0,2846892.0,Heroin
2438.0,454780.0,Heroin
2442.0,1894945.0,Heroin
2446.0,5128433.0,Heroin
2450.0,4351569.0,Heroin
2454.0,3823050.0,Heroin
2458.0,2546547.0,Heroin
2462.0,1779990.0,Heroin
2466.0,2008621.0,Heroin
2470.0,1159960.0,Heroin
2474.0,1094860.0,Heroin
2478.0,0.0,Heroin
2482.0,3019029.0,Heroin
2486.0,6047245.0,Heroin
2490.0,3034655.0,Heroin
2494.0,1882289.0,Heroin
2498.0,1573723.0,Heroin
2502.0,1354910.0,Heroin
2506.0,3069497.0,Heroin
2510.0,2399487.0,Heroin
2514.0,726908.0,Heroin
2518.0,2308812.0,Heroin
2522.0,3603650.0,Heroin
2526.0,2261942.0,Heroin
2530.0,1785872.0,Heroin
2534.0,1761954.0,Heroin
2538.0,1842561.0,Heroin
2542.0,1842551.0,Heroin
2546.0,1968644.0,Heroin
2550.0,2057746.0,Heroin
2554.0,2184620.0,Heroin
2558.0,2424056.0,Heroin
2562.0,2560974.0,Heroin
2566.0,2435408.0,Heroin
2570.0,2424644.0,Heroin
2574.0,2459854.0,Heroin
2578.0,2374833.0,Heroin
2582.0,2366671.0,Heroin
2586.0,2581463.0,Heroin
2590.0,2498183.0,Heroin
2594.0,1994015.0,Heroin
2598.0,1192049.0,Heroin
2602.0,3010588.0,Heroin
2606.0,4310328.0,Heroin
2610.0,2646652.0,Heroin
2614.0,2422588.0,Heroin
2618.0,3714559.0,Heroin
2622.0,3330810.0,Heroin
2626.0,3539879.0,Heroin
2630.0,3659905.0,Heroin
2634.0,2526590.0,Heroin
2638.0,1848120.0,Heroin
2642.0,4883746.0,Heroin
2646.0,6075259.0,Heroin
2650.0,4665327.0,Heroin
2654.0,4206201.0,Heroin
2658.0,3480488.0,Heroin
2662.0,3948307.0,Heroin
2666.0,7171976.0,Heroin
2670.0,6293897.0,Heroin
2674.0,3365647.0,Heroin
2678.0,7855696.0,Heroin
2682.0,9799806.0,Heroin
2686.0,7013947.0,Heroin
2690.0,5768249.0,Heroin
2694.0,5435487.0,Heroin
2698.0,6536937.0,Heroin
2702.0,6637898.0,Heroin
2706.0,5126850.0,Heroin
2710.0,5671235.0,Heroin
2714.0,7574984.0,Heroin
2718.0,6693502.0,Heroin
2722.0,6143941.0,Heroin
2726.0,7527467.0,Heroin
2730.0,6464287.0,Heroin
2734.0,5777133.0,Heroin
2738.0,4986529.0,Heroin
2742.0,7551101.0,Heroin
2746.0,9083976.0,Heroin
2750.0,7124991.0,Heroin
2754.0,6770077.0,Heroin
2758.0,6214555.0,Heroin
2762.0,4869811.0,Heroin
2766.0,6452398.0,Heroin
2770.0,7149616.0,Heroin
2774.0,6764827.0,Heroin
2778.0,9562854.0,Heroin
2782.0,7592188.0,Heroin
2786.0,7333204.0,Heroin
2790.0,7898918.0,Heroin
2794.0,7343864.0,Heroin
2798.0,6967172.0,Heroin
2802.0,6503419.0,Heroin
2806.0,6612626.0,Heroin
2810.0,8037254.0,Heroin
2814.0,10131430.0,Heroin
2818.0,8840325.0,Heroin
2822.0,7574850.0,Heroin
2826.0,7641780.0,Heroin
2830.0,7311700.0,Heroin
2834.0,7128579.0,Heroin
2838.0,7154931.0,Heroin
2842.0,6469762.0,Heroin
2846.0,9029248.0,Heroin
2850.0,9575047.0,Heroin
2854.0,7446791.0,Heroin
2858.0,8123459.0,Heroin
2862.0,8239534.0,Heroin
2866.0,8049890.0,Heroin
2870.0,7828544.0,Heroin
2874.0,7890498.0,Heroin
2878.0,8616182.0,Heroin
2882.0,9719762.0,Heroin
2886.0,9020151.0,Heroin
2890.0,7995187.0,Heroin
2894.0,8706687.0,Heroin
2898.0,8379926.0,Heroin
2902.0,8525717.0,Heroin
2906.0,9375731.0,Heroin
2910.0,8413936.0,Heroin
2914.0,7974299.0,Heroin
2918.0,8250050.0,Heroin
2922.0,8373252.0,Heroin
2926.0,10169909.0,Heroin
2930.0,9957615.0,Heroin
2934.0,8970389.0,Heroin
2938.0,8535715.0,Heroin
2942.0,8814093.0,Heroin
2946.0,8906863.0,Heroin
2950.0,8821582.0,Heroin
2954.0,9288008.0,Heroin
2958.0,8813630.0,Heroin
2962.0,8387938.0,Heroin
2966.0,9568547.0,Heroin
2970.0,10435493.0,Heroin
2974.0,9467019.0,Heroin
2978.0,8835497.0,Heroin
2982.0,8907077.0,Heroin
2986.0,9403273.0,Heroin
2990.0,9021783.0,Heroin
2994.0,8541134.0,Heroin
2998.0,8522696.0,Heroin
3002.0,8775001.0,Heroin
3006.0,9083578.0,Heroin
3010.0,9070320.0,Heroin
3014.0,8794022.0,Heroin
3018.0,9297598.0,Heroin
3022.0,9587642.0,Heroin
3026.0,9546933.0,Heroin
3030.0,9482695.0,Heroin
3034.0,10310514.0,Heroin
3038.0,10257065.0,Heroin
3042.0,9761292.0,Heroin
3046.0,10674586.0,Heroin
3050.0,10386602.0,Heroin
3054.0,9726670.0,Heroin
3058.0,9771380.0,Heroin
3062.0,9857197.0,Heroin
3066.0,9602945.0,Heroin
3070.0,8974058.0,Heroin
3074.0,10150958.0,Heroin
