wavelength,absorbance,drug_type
1862.0,0.941,Methadone
1866.0,0.939,Methadone
1870.0,0.939,Methadone
1874.0,0.939,Methadone
1878.0,0.939,Methadone
1882.0,0.941,Methadone
1886.0,0.941,Methadone
1890.0,0.941,Methadone
1894.0,0.941,Methadone
1898.0,0.941,Methadone
1902.0,0.941,Methadone
1906.0,0.941,Methadone
1910.0,0.941,Methadone
1914.0,0.941,Methadone
1918.0,0.941,Methadone
1922.0,0.941,Methadone
1926.0,0.941,Methadone
1930.0,0.941,Methadone
1934.0,0.941,Methadone
1938.0,0.941,Methadone
1942.0,0.941,Methadone
1946.0,0.941,Methadone
1950.0,0.941,Methadone
1954.0,0.941,Methadone
1958.0,0.941,Methadone
1962.0,0.941,Methadone
1966.0,0.941,Methadone
1970.0,0.941,Methadone
1974.0,0.941,Methadone
1978.0,0.941,Methadone
1982.0,0.941,Methadone
1986.0,0.941,Methadone
1990.0,0.941,Methadone
1994.0,0.941,Methadone
1998.0,0.941,Methadone
2002.0,0.941,Methadone
2006.0,0.941,Methadone
2010.0,0.941,Methadone
2014.0,0.941,Methadone
2018.0,0.941,Methadone
2022.0,0.941,Methadone
2026.0,0.941,Methadone
2030.0,0.941,Methadone
2034.0,0.941,Methadone
2038.0,0.941,Methadone
2042.0,0.941,Methadone
2046.0,0.941,Methadone
2050.0,0.941,Methadone
2054.0,0.939,Methadone
2058.0,0.939,Methadone
2062.0,0.939,Methadone
2066.0,0.939,Methadone
2070.0,0.939,Methadone
2074.0,0.939,Methadone
2078.0,0.939,Methadone
2082.0,0.939,Methadone
2086.0,0.937,Methadone
2090.0,0.937,Methadone
2094.0,0.937,Methadone
2098.0,0.937,Methadone
2102.0,0.937,Methadone
2106.0,0.937,Methadone
2110.0,0.937,Methadone
2114.0,0.937,Methadone
2118.0,0.937,Methadone
2122.0,0.937,Methadone
2126.0,0.939,Methadone
2130.0,0.937,Methadone
2134.0,0.937,Methadone
2138.0,0.937,Methadone
2142.0,0.937,Methadone
2146.0,0.937,Methadone
2150.0,0.937,Methadone
2154.0,0.937,Methadone
2158.0,0.937,Methadone
2162.0,0.937,Methadone
2166.0,0.935,Methadone
2170.0,0.935,Methadone
2174.0,0.935,Methadone
2178.0,0.935,Methadone
2182.0,0.935,Methadone
2186.0,0.935,Methadone
2190.0,0.935,Methadone
2194.0,0.935,Methadone
2198.0,0.935,Methadone
2202.0,0.935,Methadone
2206.0,0.935,Methadone
2210.0,0.935,Methadone
2214.0,0.937,Methadone
2218.0,0.937,Methadone
2222.0,0.937,Methadone
2226.0,0.937,Methadone
2230.0,0.937,Methadone
2234.0,0.935,Methadone
2238.0,0.935,Methadone
2242.0,0.934,Methadone
2246.0,0.934,Methadone
2250.0,0.932,Methadone
2254.0,0.93,Methadone
2258.0,0.928,Methadone
2262.0,0.926,Methadone
2266.0,0.925,Methadone
2270.0,0.923,Methadone
2274.0,0.919,Methadone
2278.0,0.916,Methadone
2282.0,0.914,Methadone
2286.0,0.912,Methadone
2290.0,0.91,Methadone
2294.0,0.909,Methadone
2298.0,0.909,Methadone
2302.0,0.91,Methadone
2306.0,0.914,Methadone
2310.0,0.916,Methadone
2314.0,0.919,Methadone
2318.0,0.921,Methadone
2322.0,0.923,Methadone
2326.0,0.925,Methadone
2330.0,0.926,Methadone
2334.0,0.926,Methadone
2338.0,0.928,Methadone
2342.0,0.93,Methadone
2346.0,0.93,Methadone
2350.0,0.93,Methadone
2354.0,0.928,Methadone
2358.0,0.928,Methadone
2362.0,0.928,Methadone
2366.0,0.926,Methadone
2370.0,0.926,Methadone
2374.0,0.925,Methadone
2378.0,0.923,Methadone
2382.0,0.921,Methadone
2386.0,0.918,Methadone
2390.0,0.918,Methadone
2394.0,0.914,Methadone
2398.0,0.912,Methadone
2402.0,0.912,Methadone
2406.0,0.914,Methadone
2410.0,0.918,Methadone
2414.0,0.919,Methadone
2418.0,0.921,Methadone
2422.0,0.921,Methadone
2426.0,0.923,Methadone
2430.0,0.926,Methadone
2434.0,0.928,Methadone
2438.0,0.928,Methadone
2442.0,0.928,Methadone
2446.0,0.928,Methadone
2450.0,0.93,Methadone
2454.0,0.932,Methadone
2458.0,0.932,Methadone
2462.0,0.93,Methadone
2466.0,0.93,Methadone
2470.0,0.928,Methadone
2474.0,0.926,Methadone
2478.0,0.925,Methadone
2482.0,0.923,Methadone
2486.0,0.921,Methadone
2490.0,0.923,Methadone
2494.0,0.923,Methadone
2498.0,0.919,Methadone
2502.0,0.919,Methadone
2506.0,0.918,Methadone
2510.0,0.918,Methadone
2514.0,0.916,Methadone
2518.0,0.914,Methadone
2522.0,0.914,Methadone
2526.0,0.914,Methadone
2530.0,0.916,Methadone
2534.0,0.916,Methadone
2538.0,0.918,Methadone
2542.0,0.919,Methadone
2546.0,0.919,Methadone
2550.0,0.919,Methadone
2554.0,0.921,Methadone
2558.0,0.921,Methadone
2562.0,0.923,Methadone
2566.0,0.923,Methadone
2570.0,0.923,Methadone
2574.0,0.923,Methadone
2578.0,0.921,Methadone
2582.0,0.921,Methadone
2586.0,0.919,Methadone
2590.0,0.918,Methadone
2594.0,0.918,Methadone
2598.0,0.916,Methadone
2602.0,0.914,Methadone
2606.0,0.912,Methadone
2610.0,0.91,Methadone
2614.0,0.91,Methadone
2618.0,0.909,Methadone
2622.0,0.909,Methadone
2626.0,0.907,Methadone
2630.0,0.907,Methadone
2634.0,0.905,Methadone
2638.0,0.901,Methadone
2642.0,0.901,Methadone
2646.0,0.898,Methadone
2650.0,0.896,Methadone
2654.0,0.896,Methadone
2658.0,0.894,Methadone
2662.0,0.887,Methadone
2666.0,0.884,Methadone
2670.0,0.88,Methadone
2674.0,0.875,Methadone
2678.0,0.855,Methadone
2682.0,0.827,Methadone
2686.0,0.784,Methadone
2690.0,0.761,Methadone
2694.0,0.663,Methadone
2698.0,0.602,Methadone
2702.0,0.563,Methadone
2706.0,0.508,Methadone
2710.0,0.452,Methadone
2714.0,0.395,Methadone
2718.0,0.338,Methadone
2722.0,0.335,Methadone
2726.0,0.338,Methadone
2730.0,0.372,Methadone
2734.0,0.417,Methadone
2738.0,0.47,Methadone
2742.0,0.527,Methadone
2746.0,0.59,Methadone
2750.0,0.648,Methadone
2754.0,0.705,Methadone
2758.0,0.752,Methadone
2762.0,0.787,Methadone
2766.0,0.809,Methadone
2770.0,0.836,Methadone
2774.0,0.852,Methadone
2778.0,0.853,Methadone
2782.0,0.859,Methadone
2786.0,0.862,Methadone
2790.0,0.866,Methadone
2794.0,0.866,Methadone
2798.0,0.871,Methadone
2802.0,0.877,Methadone
2806.0,0.88,Methadone
2810.0,0.884,Methadone
2814.0,0.885,Methadone
2818.0,0.889,Methadone
2822.0,0.893,Methadone
2826.0,0.893,Methadone
2830.0,0.894,Methadone
2834.0,0.894,Methadone
2838.0,0.894,Methadone
2842.0,0.894,Methadone
2846.0,0.894,Methadone
2850.0,0.894,Methadone
2854.0,0.894,Methadone
2858.0,0.896,Methadone
2862.0,0.896,Methadone
2866.0,0.898,Methadone
2870.0,0.898,Methadone
2874.0,0.9,Methadone
2878.0,0.9,Methadone
2882.0,0.9,Methadone
2886.0,0.9,Methadone
2890.0,0.9,Methadone
2894.0,0.898,Methadone
2898.0,0.896,Methadone
2902.0,0.894,Methadone
2906.0,0.891,Methadone
2910.0,0.885,Methadone
2914.0,0.875,Methadone
2918.0,0.86,Methadone
2922.0,0.837,Methadone
2926.0,0.811,Methadone
2930.0,0.809,Methadone
2934.0,0.811,Methadone
2938.0,0.827,Methadone
2942.0,0.834,Methadone
2946.0,0.844,Methadone
2950.0,0.857,Methadone
2954.0,0.871,Methadone
2958.0,0.873,Methadone
2962.0,0.877,Methadone
2966.0,0.878,Methadone
2970.0,0.878,Methadone
2974.0,0.88,Methadone
2978.0,0.884,Methadone
2982.0,0.889,Methadone
2986.0,0.894,Methadone
2990.0,0.9,Methadone
2994.0,0.901,Methadone
2998.0,0.905,Methadone
3002.0,0.905,Methadone
3006.0,0.909,Methadone
3010.0,0.91,Methadone
3014.0,0.91,Methadone
3018.0,0.912,Methadone
3022.0,0.912,Methadone
3026.0,0.912,Methadone
3030.0,0.912,Methadone
3034.0,0.912,Methadone
3038.0,0.912,Methadone
3042.0,0.912,Methadone
3046.0,0.912,Methadone
3050.0,0.914,Methadone
3054.0,0.914,Methadone
3058.0,0.916,Methadone
3062.0,0.919,Methadone
3066.0,0.921,Methadone
3070.0,0.921,Methadone
3074.0,0.921,Methadone
3078.0,0.926,Methadone
3082.0,0.926,Methadone
3086.0,0.926,Methadone
3090.0,0.925,Methadone
3094.0,0.923,Methadone
3098.0,0.921,Methadone
3102.0,0.921,Methadone
3106.0,0.923,Methadone
3110.0,0.923,Methadone
3114.0,0.926,Methadone
3118.0,0.923,Methadone
3122.0,0.918,Methadone
3126.0,0.912,Methadone
3130.0,0.91,Methadone
3134.0,0.907,Methadone
3138.0,0.907,Methadone
3142.0,0.903,Methadone
3146.0,0.896,Methadone
3150.0,0.875,Methadone
3154.0,0.846,Methadone
3158.0,0.809,Methadone
3162.0,0.786,Methadone
3166.0,0.766,Methadone
3170.0,0.707,Methadone
3174.0,0.613,Methadone
3178.0,0.568,Methadone
3182.0,0.568,Methadone
3186.0,0.598,Methadone
3190.0,0.65,Methadone
3194.0,0.675,Methadone
3198.0,0.716,Methadone
3202.0,0.755,Methadone
3206.0,0.775,Methadone
3210.0,0.782,Methadone
3214.0,0.784,Methadone
3218.0,0.786,Methadone
3222.0,0.778,Methadone
3226.0,0.773,Methadone
3230.0,0.762,Methadone
3234.0,0.759,Methadone
3238.0,0.759,Methadone
3242.0,0.757,Methadone
3246.0,0.755,Methadone
3250.0,0.707,Methadone
3254.0,0.645,Methadone
3258.0,0.638,Methadone
3262.0,0.609,Methadone
3266.0,0.598,Methadone
3270.0,0.595,Methadone
3274.0,0.593,Methadone
3278.0,0.593,Methadone
3282.0,0.591,Methadone
3286.0,0.591,Methadone
3290.0,0.591,Methadone
3294.0,0.59,Methadone
3298.0,0.586,Methadone
3302.0,0.584,Methadone
3306.0,0.582,Methadone
3310.0,0.582,Methadone
3314.0,0.584,Methadone
3318.0,0.613,Methadone
3322.0,0.639,Methadone
3326.0,0.679,Methadone
3330.0,0.705,Methadone
3334.0,0.727,Methadone
3338.0,0.743,Methadone
3342.0,0.761,Methadone
3346.0,0.778,Methadone
3350.0,0.802,Methadone
3354.0,0.809,Methadone
3358.0,0.812,Methadone
3362.0,0.825,Methadone
3366.0,0.834,Methadone
3370.0,0.843,Methadone
3374.0,0.848,Methadone
3378.0,0.85,Methadone
3382.0,0.85,Methadone
3386.0,0.848,Methadone
3390.0,0.848,Methadone
3394.0,0.846,Methadone
3398.0,0.843,Methadone
3402.0,0.841,Methadone
3406.0,0.839,Methadone
3410.0,0.841,Methadone
3414.0,0.844,Methadone
3418.0,0.852,Methadone
3422.0,0.853,Methadone
3426.0,0.857,Methadone
3430.0,0.862,Methadone
3434.0,0.869,Methadone
3438.0,0.873,Methadone
3442.0,0.877,Methadone
3446.0,0.878,Methadone
3450.0,0.878,Methadone
3454.0,0.88,Methadone
3458.0,0.88,Methadone
3462.0,0.878,Methadone
3466.0,0.873,Methadone
3470.0,0.868,Methadone
3474.0,0.862,Methadone
3478.0,0.85,Methadone
3482.0,0.825,Methadone
3486.0,0.802,Methadone
3490.0,0.791,Methadone
3494.0,0.766,Methadone
3498.0,0.755,Methadone
3502.0,0.748,Methadone
3506.0,0.746,Methadone
3510.0,0.748,Methadone
3514.0,0.766,Methadone
3518.0,0.778,Methadone
3522.0,0.787,Methadone
3526.0,0.796,Methadone
3530.0,0.798,Methadone
3534.0,0.8,Methadone
3538.0,0.802,Methadone
3542.0,0.802,Methadone
3546.0,0.805,Methadone
3550.0,0.823,Methadone
3554.0,0.828,Methadone
3558.0,0.836,Methadone
3562.0,0.841,Methadone
3566.0,0.844,Methadone
3570.0,0.848,Methadone
3574.0,0.85,Methadone
3578.0,0.848,Methadone
3582.0,0.841,Methadone
3586.0,0.837,Methadone
3590.0,0.834,Methadone
3594.0,0.825,Methadone
3598.0,0.819,Methadone
3602.0,0.812,Methadone
3606.0,0.805,Methadone
3610.0,0.8,Methadone
3614.0,0.793,Methadone
3618.0,0.787,Methadone
3622.0,0.782,Methadone
3626.0,0.778,Methadone
3630.0,0.777,Methadone
3634.0,0.777,Methadone
3638.0,0.78,Methadone
3642.0,0.789,Methadone
3646.0,0.796,Methadone
3650.0,0.803,Methadone
3654.0,0.809,Methadone
3658.0,0.814,Methadone
3662.0,0.819,Methadone
3666.0,0.825,Methadone
3670.0,0.828,Methadone
3674.0,0.832,Methadone
3678.0,0.837,Methadone
3682.0,0.841,Methadone
3686.0,0.844,Methadone
3690.0,0.848,Methadone
3694.0,0.853,Methadone
3698.0,0.857,Methadone
3702.0,0.859,Methadone
3706.0,0.86,Methadone
3710.0,0.862,Methadone
3714.0,0.864,Methadone
3718.0,0.868,Methadone
3722.0,0.869,Methadone
3726.0,0.871,Methadone
3730.0,0.873,Methadone
3734.0,0.873,Methadone
3738.0,0.875,Methadone
3742.0,0.875,Methadone
3746.0,0.877,Methadone
3750.0,0.877,Methadone
3754.0,0.878,Methadone
3758.0,0.878,Methadone
3762.0,0.878,Methadone
3766.0,0.878,Methadone
3770.0,0.877,Methadone
3774.0,0.875,Methadone
3778.0,0.871,Methadone
3782.0,0.868,Methadone
3786.0,0.862,Methadone
3790.0,0.862,Methadone
3794.0,0.86,Methadone
3798.0,0.859,Methadone
3802.0,0.855,Methadone
3806.0,0.853,Methadone
3810.0,0.853,Methadone
3814.0,0.855,Methadone
3818.0,0.855,Methadone
3822.0,0.855,Methadone
3826.0,0.853,Methadone
3830.0,0.853,Methadone
3834.0,0.852,Methadone
3838.0,0.85,Methadone
3842.0,0.846,Methadone
3846.0,0.843,Methadone
3850.0,0.841,Methadone
3854.0,0.836,Methadone
3858.0,0.832,Methadone
3862.0,0.825,Methadone
3866.0,0.818,Methadone
3870.0,0.814,Methadone
3874.0,0.809,Methadone
3878.0,0.805,Methadone
3882.0,0.803,Methadone
3886.0,0.802,Methadone
3890.0,0.802,Methadone
3894.0,0.803,Methadone
3898.0,0.807,Methadone
3902.0,0.812,Methadone
3906.0,0.818,Methadone
3910.0,0.823,Methadone
3914.0,0.828,Methadone
3918.0,0.834,Methadone
3922.0,0.837,Methadone
3926.0,0.839,Methadone
3930.0,0.841,Methadone
3934.0,0.841,Methadone
3938.0,0.841,Methadone
3942.0,0.841,Methadone
3946.0,0.841,Methadone
3950.0,0.839,Methadone
3954.0,0.832,Methadone
3958.0,0.832,Methadone
3962.0,0.83,Methadone
3966.0,0.83,Methadone
3970.0,0.828,Methadone
3974.0,0.827,Methadone
3978.0,0.825,Methadone
3982.0,0.823,Methadone
3986.0,0.823,Methadone
3990.0,0.825,Methadone
3994.0,0.827,Methadone
3998.0,0.828,Methadone
4002.0,0.83,Methadone
4006.0,0.836,Methadone
4010.0,0.841,Methadone
4014.0,0.843,Methadone
4018.0,0.846,Methadone
4022.0,0.848,Methadone
4026.0,0.848,Methadone
4030.0,0.85,Methadone
4034.0,0.85,Methadone
4038.0,0.852,Methadone
4042.0,0.852,Methadone
4046.0,0.853,Methadone
4050.0,0.853,Methadone
4054.0,0.855,Methadone
4058.0,0.855,Methadone
4062.0,0.855,Methadone
4066.0,0.855,Methadone
4070.0,0.857,Methadone
4074.0,0.857,Methadone
4078.0,0.859,Methadone
4082.0,0.86,Methadone
4086.0,0.862,Methadone
4090.0,0.869,Methadone
4094.0,0.871,Methadone
4098.0,0.873,Methadone
4102.0,0.873,Methadone
4106.0,0.875,Methadone
4110.0,0.877,Methadone
4114.0,0.877,Methadone
4118.0,0.875,Methadone
4122.0,0.873,Methadone
4126.0,0.871,Methadone
4130.0,0.869,Methadone
4134.0,0.869,Methadone
4138.0,0.868,Methadone
4142.0,0.869,Methadone
4146.0,0.868,Methadone
4150.0,0.868,Methadone
4154.0,0.868,Methadone
4158.0,0.869,Methadone
4162.0,0.869,Methadone
4166.0,0.868,Methadone
4170.0,0.866,Methadone
4174.0,0.864,Methadone
4178.0,0.862,Methadone
4182.0,0.859,Methadone
4186.0,0.855,Methadone
4190.0,0.855,Methadone
4194.0,0.853,Methadone
4198.0,0.852,Methadone
4202.0,0.846,Methadone
4206.0,0.841,Methadone
4210.0,0.832,Methadone
4214.0,0.823,Methadone
4218.0,0.816,Methadone
4222.0,0.807,Methadone
4226.0,0.8,Methadone
4230.0,0.793,Methadone
