wavelength,absorbance,drug_type
1438.0,0.9313,Heroin
1442.0,0.9313,Heroin
1446.0,0.9313,Heroin
1450.0,0.9314,Heroin
1454.0,0.9314,Heroin
1458.0,0.9314,Heroin
1462.0,0.9314,Heroin
1466.0,0.9314,Heroin
1470.0,0.9314,Heroin
1474.0,0.9315,Heroin
1478.0,0.9315,Heroin
1482.0,0.9315,Heroin
1486.0,0.9316,Heroin
1490.0,0.9316,Heroin
1494.0,0.9317,Heroin
1498.0,0.9317,Heroin
1502.0,0.9317,Heroin
1506.0,0.9317,Heroin
1510.0,0.9317,Heroin
1514.0,0.9317,Heroin
1518.0,0.9318,Heroin
1522.0,0.9318,Heroin
1526.0,0.9318,Heroin
1530.0,0.9318,Heroin
1534.0,0.9318,Heroin
1538.0,0.9318,Heroin
1542.0,0.9318,Heroin
1546.0,0.9318,Heroin
1550.0,0.9318,Heroin
1554.0,0.9318,Heroin
1558.0,0.9318,Heroin
1562.0,0.932,Heroin
1566.0,0.932,Heroin
1570.0,0.932,Heroin
1574.0,0.932,Heroin
1578.0,0.932,Heroin
1582.0,0.932,Heroin
1586.0,0.9321,Heroin
1590.0,0.9321,Heroin
1594.0,0.9321,Heroin
1598.0,0.9321,Heroin
1602.0,0.9321,Heroin
1606.0,0.9321,Heroin
1610.0,0.9321,Heroin
1614.0,0.932,Heroin
1618.0,0.932,Heroin
1622.0,0.9318,Heroin
1626.0,0.9318,Heroin
1630.0,0.9318,Heroin
1634.0,0.9318,Heroin
1638.0,0.9318,Heroin
1642.0,0.9317,Heroin
1646.0,0.9317,Heroin
1650.0,0.9317,Heroin
1654.0,0.9316,Heroin
1658.0,0.9316,Heroin
1662.0,0.9315,Heroin
1666.0,0.9314,Heroin
1670.0,0.9314,Heroin
1674.0,0.9313,Heroin
1678.0,0.9313,Heroin
1682.0,0.9312,Heroin
1686.0,0.9312,Heroin
1690.0,0.9311,Heroin
1694.0,0.9311,Heroin
1698.0,0.931,Heroin
1702.0,0.931,Heroin
1706.0,0.9309,Heroin
1710.0,0.9308,Heroin
1714.0,0.9308,Heroin
1718.0,0.9307,Heroin
1722.0,0.9307,Heroin
1726.0,0.9306,Heroin
1730.0,0.9306,Heroin
1734.0,0.9305,Heroin
1738.0,0.9305,Heroin
1742.0,0.9304,Heroin
