wavelength,absorbance,drug_type
2834.0,223.0,Cocaine
2838.0,243.0,Cocaine
2842.0,286.0,Cocaine
2846.0,354.0,Cocaine
2850.0,470.0,Cocaine
2854.0,614.0,Cocaine
2858.0,705.0,Cocaine
2862.0,684.0,Cocaine
2866.0,600.0,Cocaine
2870.0,538.0,Cocaine
2874.0,535.0,Cocaine
2878.0,586.0,Cocaine
2882.0,665.0,Cocaine
2886.0,762.0,Cocaine
2890.0,869.0,Cocaine
2894.0,925.0,Cocaine
2898.0,883.0,Cocaine
2902.0,799.0,Cocaine
2906.0,736.0,Cocaine
2910.0,709.0,Cocaine
2914.0,710.0,Cocaine
2918.0,740.0,Cocaine
2922.0,800.0,Cocaine
2926.0,896.0,Cocaine
2930.0,1032.0,Cocaine
2934.0,1204.0,Cocaine
2938.0,1403.0,Cocaine
2942.0,1620.0,Cocaine
2946.0,1937.0,Cocaine
2950.0,2426.0,Cocaine
2954.0,2912.0,Cocaine
2958.0,3138.0,Cocaine
2962.0,3135.0,Cocaine
2966.0,3234.0,Cocaine
2970.0,3481.0,Cocaine
2974.0,3431.0,Cocaine
2978.0,2877.0,Cocaine
2982.0,2152.0,Cocaine
2986.0,1513.0,Cocaine
2990.0,1016.0,Cocaine
2994.0,713.0,Cocaine
2998.0,570.0,Cocaine
3002.0,493.0,Cocaine
3006.0,445.0,Cocaine
3010.0,392.0,Cocaine
3014.0,361.0,Cocaine
3018.0,344.0,Cocaine
3022.0,337.0,Cocaine
3026.0,343.0,Cocaine
3030.0,343.0,Cocaine
3034.0,342.0,Cocaine
3038.0,347.0,Cocaine
3042.0,357.0,Cocaine
3046.0,363.0,Cocaine
3050.0,348.0,Cocaine
3054.0,335.0,Cocaine
3058.0,338.0,Cocaine
3062.0,366.0,Cocaine
3066.0,431.0,Cocaine
3070.0,511.0,Cocaine
3074.0,616.0,Cocaine
3078.0,709.0,Cocaine
3082.0,658.0,Cocaine
3086.0,477.0,Cocaine
3090.0,343.0,Cocaine
3094.0,307.0,Cocaine
3098.0,290.0,Cocaine
3102.0,260.0,Cocaine
3106.0,221.0,Cocaine
3110.0,187.0,Cocaine
3114.0,154.0,Cocaine
3118.0,125.0,Cocaine
3122.0,105.0,Cocaine
3126.0,90.0,Cocaine
3130.0,84.0,Cocaine
3134.0,73.0,Cocaine
3138.0,65.0,Cocaine
3142.0,70.0,Cocaine
3146.0,68.0,Cocaine
3150.0,61.0,Cocaine
3154.0,63.0,Cocaine
3158.0,66.0,Cocaine
3162.0,67.0,Cocaine
3166.0,66.0,Cocaine
3170.0,66.0,Cocaine
3174.0,59.0,Cocaine
3178.0,55.0,Cocaine
3182.0,54.0,Cocaine
3186.0,47.0,Cocaine
3190.0,39.0,Cocaine
3194.0,41.0,Cocaine
3198.0,42.0,Cocaine
3202.0,39.0,Cocaine
3206.0,33.0,Cocaine
3210.0,29.0,Cocaine
3214.0,29.0,Cocaine
3218.0,25.0,Cocaine
3222.0,28.0,Cocaine
3226.0,32.0,Cocaine
3230.0,31.0,Cocaine
3234.0,29.0,Cocaine
3238.0,30.0,Cocaine
3242.0,35.0,Cocaine
3246.0,33.0,Cocaine
3250.0,28.0,Cocaine
3254.0,25.0,Cocaine
3258.0,28.0,Cocaine
3262.0,33.0,Cocaine
3266.0,33.0,Cocaine
3270.0,21.0,Cocaine
3274.0,20.0,Cocaine
3278.0,26.0,Cocaine
3282.0,25.0,Cocaine
3286.0,17.0,Cocaine
3290.0,6.0,Cocaine
3294.0,6.0,Cocaine
3298.0,11.0,Cocaine
3302.0,24.0,Cocaine
