wavelength,absorbance,drug_type
1562.0,0.0003927,1_cocaine
1594.0,0.0006732,1_cocaine
1634.0,0.0003564,1_cocaine
1658.0,0.0004191,1_cocaine
1738.0,0.0182523,1_cocaine
1758.0,0.0073788,1_cocaine
1858.0,0.0002343,1_cocaine
1886.0,0.0001881,1_cocaine
1938.0,0.0001848,1_cocaine
2022.0,0.0001254,1_cocaine
2046.0,0.0001023,1_cocaine
2066.0,0.0001023,1_cocaine
2098.0,0.0001287,1_cocaine
2110.0,0.0001419,1_cocaine
2146.0,8.25e-05,1_cocaine
2158.0,6.6e-05,1_cocaine
2190.0,4.6200000000000005e-05,1_cocaine
2206.0,6.93e-05,1_cocaine
2222.0,5.28e-05,1_cocaine
2242.0,4.6200000000000005e-05,1_cocaine
2270.0,3.63e-05,1_cocaine
2298.0,3.96e-05,1_cocaine
2306.0,3.63e-05,1_cocaine
2330.0,6.6e-05,1_cocaine
2346.0,8.910000000000001e-05,1_cocaine
2374.0,0.0001155,1_cocaine
2394.0,5.28e-05,1_cocaine
2406.0,3.63e-05,1_cocaine
2418.0,2.97e-05,1_cocaine
2450.0,1.98e-05,1_cocaine
2462.0,2.64e-05,1_cocaine
2486.0,0.0,1_cocaine
2514.0,1.32e-05,1_cocaine
2530.0,3.3e-05,1_cocaine
2558.0,3.96e-05,1_cocaine
2566.0,4.6200000000000005e-05,1_cocaine
2594.0,6.6e-05,1_cocaine
2614.0,7.26e-05,1_cocaine
2634.0,8.58e-05,1_cocaine
2658.0,7.59e-05,1_cocaine
2674.0,8.910000000000001e-05,1_cocaine
2698.0,0.0001023,1_cocaine
2746.0,0.0001881,1_cocaine
2786.0,0.0006138,1_cocaine
2834.0,0.0007359,1_cocaine
2874.0,0.0017655,1_cocaine
2910.0,0.0023397,1_cocaine
2962.0,0.0103455,1_cocaine
2970.0,0.0114873,1_cocaine
3022.0,0.0011121,1_cocaine
3034.0,0.0011286,1_cocaine
3054.0,0.0011055,1_cocaine
3138.0,0.0002145,1_cocaine
3150.0,0.0002013,1_cocaine
3190.0,0.0001287,1_cocaine
3218.0,8.25e-05,1_cocaine
3234.0,9.57e-05,1_cocaine
3254.0,8.25e-05,1_cocaine
3274.0,6.6e-05,1_cocaine
3290.0,1.98e-05,1_cocaine
3310.0,7.59e-05,1_cocaine
3322.0,8.910000000000001e-05,1_cocaine
3330.0,7.92e-05,1_cocaine
3338.0,7.92e-05,1_cocaine
3358.0,7.26e-05,1_cocaine
3370.0,4.95e-05,1_cocaine
3398.0,7.59e-05,1_cocaine
3410.0,5.61e-05,1_cocaine
3422.0,6.27e-05,1_cocaine
3442.0,0.0001056,1_cocaine
3462.0,0.0001716,1_cocaine
3486.0,9.57e-05,1_cocaine
3502.0,9.9e-05,1_cocaine
3510.0,0.0001122,1_cocaine
3530.0,9.57e-05,1_cocaine
3546.0,3.63e-05,1_cocaine
3562.0,5.94e-05,1_cocaine
3570.0,5.61e-05,1_cocaine
3594.0,5.28e-05,1_cocaine
3614.0,0.0,1_cocaine
3630.0,3.63e-05,1_cocaine
3646.0,3.3e-05,1_cocaine
3662.0,4.6200000000000005e-05,1_cocaine
3682.0,6.93e-05,1_cocaine
3718.0,7.92e-05,1_cocaine
3730.0,3.96e-05,1_cocaine
3746.0,8.910000000000001e-05,1_cocaine
3766.0,8.910000000000001e-05,1_cocaine
3782.0,7.26e-05,1_cocaine
3806.0,4.95e-05,1_cocaine
3826.0,3.96e-05,1_cocaine
3842.0,7.92e-05,1_cocaine
