wavelength,absorbance,drug_type
1278.0,637334016.0,sucrose
1282.0,718835008.0,sucrose
1286.0,800987968.0,sucrose
1290.0,879677568.0,sucrose
1294.0,950908928.0,sucrose
1298.0,1000000000.0,sucrose
1302.0,993907712.0,sucrose
1306.0,911926656.0,sucrose
1310.0,790234240.0,sucrose
1314.0,692414848.0,sucrose
1318.0,649533312.0,sucrose
1322.0,653890432.0,sucrose
1326.0,684905920.0,sucrose
1330.0,713236288.0,sucrose
1334.0,708770368.0,sucrose
1338.0,676034880.0,sucrose
1342.0,655030720.0,sucrose
1346.0,659141568.0,sucrose
1350.0,655353472.0,sucrose
1354.0,612918272.0,sucrose
1358.0,539440000.0,sucrose
1362.0,463033408.0,sucrose
1366.0,412753984.0,sucrose
1370.0,402784192.0,sucrose
1374.0,428414144.0,sucrose
1378.0,476631648.0,sucrose
1382.0,537019520.0,sucrose
1386.0,605785024.0,sucrose
1390.0,684455936.0,sucrose
1394.0,771706752.0,sucrose
1398.0,846467584.0,sucrose
1402.0,877277056.0,sucrose
1406.0,873669888.0,sucrose
1410.0,863588160.0,sucrose
1414.0,863204416.0,sucrose
1418.0,876115520.0,sucrose
1422.0,883518976.0,sucrose
1426.0,878949632.0,sucrose
1430.0,872797632.0,sucrose
1434.0,861515712.0,sucrose
1438.0,836793600.0,sucrose
1442.0,805780800.0,sucrose
1446.0,796290112.0,sucrose
1450.0,824229760.0,sucrose
1454.0,868913856.0,sucrose
1458.0,883187904.0,sucrose
1462.0,834054336.0,sucrose
1466.0,738129536.0,sucrose
1470.0,637493952.0,sucrose
1474.0,552752832.0,sucrose
1478.0,485344672.0,sucrose
1482.0,433919488.0,sucrose
1486.0,397358304.0,sucrose
1490.0,370043168.0,sucrose
1494.0,347557568.0,sucrose
1498.0,326798816.0,sucrose
1514.0,222063392.0,sucrose
1550.0,339690368.0,sucrose
1574.0,383668736.0,sucrose
1642.0,65320604.0,sucrose
1666.0,84068376.0,sucrose
1706.0,22928688.0,sucrose
1774.0,51234616.0,sucrose
1854.0,36773224.0,sucrose
1930.0,47279844.0,sucrose
1958.0,92032512.0,sucrose
2014.0,156100240.0,sucrose
2062.0,150397472.0,sucrose
2114.0,134779552.0,sucrose
2150.0,89866424.0,sucrose
2182.0,129489960.0,sucrose
2258.0,104806416.0,sucrose
2298.0,80142072.0,sucrose
2366.0,5350794.0,sucrose
2370.0,3748714.0,sucrose
2394.0,4221136.0,sucrose
2402.0,3424799.0,sucrose
2426.0,1535766.0,sucrose
2430.0,3057906.0,sucrose
2438.0,454780.0,sucrose
2450.0,4351569.0,sucrose
2454.0,3823050.0,sucrose
2462.0,1779990.0,sucrose
2478.0,0.0,sucrose
2494.0,1882289.0,sucrose
2502.0,1354910.0,sucrose
2506.0,3069497.0,sucrose
2514.0,726908.0,sucrose
2518.0,2308812.0,sucrose
2530.0,1785872.0,sucrose
2534.0,1761954.0,sucrose
2542.0,1842551.0,sucrose
2566.0,2435408.0,sucrose
2570.0,2424644.0,sucrose
2574.0,2459854.0,sucrose
2582.0,2366671.0,sucrose
2586.0,2581463.0,sucrose
2598.0,1192049.0,sucrose
2614.0,2422588.0,sucrose
2622.0,3330810.0,sucrose
2626.0,3539879.0,sucrose
2638.0,1848120.0,sucrose
2658.0,3480488.0,sucrose
2662.0,3948307.0,sucrose
2674.0,3365647.0,sucrose
2694.0,5435487.0,sucrose
2702.0,6637898.0,sucrose
2706.0,5126850.0,sucrose
2718.0,6693502.0,sucrose
2722.0,6143941.0,sucrose
2726.0,7527467.0,sucrose
2730.0,6464287.0,sucrose
2738.0,4986529.0,sucrose
2742.0,7551101.0,sucrose
2750.0,7124991.0,sucrose
2762.0,4869811.0,sucrose
2774.0,6764827.0,sucrose
2782.0,7592188.0,sucrose
2786.0,7333204.0,sucrose
2802.0,6503419.0,sucrose
2818.0,8840325.0,sucrose
2822.0,7574850.0,sucrose
2834.0,7128579.0,sucrose
2842.0,6469762.0,sucrose
2854.0,7446791.0,sucrose
2866.0,8049890.0,sucrose
2870.0,7828544.0,sucrose
2890.0,7995187.0,sucrose
2898.0,8379926.0,sucrose
2906.0,9375731.0,sucrose
2914.0,7974299.0,sucrose
2934.0,8970389.0,sucrose
2938.0,8535715.0,sucrose
2950.0,8821582.0,sucrose
2962.0,8387938.0,sucrose
2974.0,9467019.0,sucrose
2978.0,8835497.0,sucrose
2990.0,9021783.0,sucrose
2994.0,8541134.0,sucrose
2998.0,8522696.0,sucrose
3002.0,8775001.0,sucrose
3014.0,8794022.0,sucrose
3030.0,9482695.0,sucrose
3042.0,9761292.0,sucrose
3046.0,10674586.0,sucrose
3054.0,9726670.0,sucrose
3062.0,9857197.0,sucrose
3066.0,9602945.0,sucrose
3070.0,8974058.0,sucrose
3090.0,10007466.0,sucrose
3094.0,10150724.0,sucrose
3098.0,10088874.0,sucrose
3102.0,10192134.0,sucrose
3106.0,10553374.0,sucrose
3118.0,9880736.0,sucrose
3122.0,9991771.0,sucrose
3126.0,11138458.0,sucrose
3130.0,11249641.0,sucrose
3138.0,10191936.0,sucrose
3142.0,10168107.0,sucrose
3150.0,10626515.0,sucrose
3162.0,10259026.0,sucrose
