wavelength,absorbance,drug_type
844,0.0762380391712997,Citric Acid
845,0.0766005338412835,Citric Acid
846,0.0770670434447883,Citric Acid
847,0.07727454200674,Citric Acid
848,0.0772226580712021,Citric Acid
849,0.0757724187398822,Citric Acid
850,0.0770151842911171,Citric Acid
851,0.0769114845576007,Citric Acid
852,0.0768596439747993,Citric Acid
853,0.0767559813697235,Citric Acid
854,0.0766523435021745,Citric Acid
855,0.0765487303603485,Citric Acid
856,0.0764969330578954,Citric Acid
857,0.0764969330578954,Citric Acid
858,0.0766005338412835,Citric Acid
859,0.0767559813697235,Citric Acid
860,0.0775859758543657,Citric Acid
861,0.0788339493622613,Citric Acid
862,0.0804512410311519,Citric Acid
863,0.0830725338870073,Citric Acid
864,0.086080235048534,Citric Acid
865,0.0894823144827335,Citric Acid
866,0.0928574689968595,Citric Acid
867,0.0963674839157623,Citric Acid
868,0.1007268126823961,Citric Acid
869,0.1057393355530119,Citric Acid
870,0.111932886592563,Citric Acid
871,0.1177031990623482,Citric Acid
872,0.123493495734119,Citric Acid
873,0.12930354201075,Citric Acid
874,0.1352516643703411,Citric Acid
875,0.1412222626945506,Citric Acid
876,0.1472151313194521,Citric Acid
877,0.1521806527047607,Citric Acid
878,0.1559579579589834,Citric Acid
879,0.1572659810517304,Citric Acid
880,0.1570788792400177,Citric Acid
881,0.1446625955304596,Citric Acid
882,0.1335354340282596,Citric Acid
883,0.1227438668864138,Citric Acid
884,0.1122702027119696,Citric Acid
885,0.1019882612024983,Citric Acid
886,0.0928036897283983,Citric Acid
887,0.087246696328677,Citric Acid
888,0.083440780698886,Citric Acid
889,0.0809742354126397,Citric Acid
890,0.0799810839710851,Citric Acid
891,0.0791986181743457,Citric Acid
892,0.078209514341813,Citric Acid
893,0.0789381092097214,Citric Acid
894,0.0806603632125867,Citric Acid
895,0.0847585026938056,Citric Acid
896,0.0900163050601559,Citric Acid
897,0.100453068909133,Citric Acid
898,0.112945621949043,Citric Acid
899,0.1258081953209288,Citric Acid
900,0.1367961409713705,Citric Acid
901,0.1406815349028838,Citric Acid
902,0.142004504439076,Citric Acid
903,0.130299026326122,Citric Acid
904,0.115487840809606,Citric Acid
905,0.1012199867101744,Citric Acid
906,0.0903370148459818,Citric Acid
907,0.0861331881037607,Citric Acid
908,0.0829673778376066,Citric Acid
909,0.0812883346176787,Citric Acid
910,0.0807649620767491,Citric Acid
911,0.0807649620767491,Citric Acid
912,0.0807126594956173,Citric Acid
913,0.0820745779352588,Citric Acid
914,0.0829148093594326,Citric Acid
915,0.0839673898114305,Citric Acid
916,0.0852338630741475,Citric Acid
917,0.0869282596907492,Citric Acid
918,0.0887891068624467,Citric Acid
919,0.0911398269827234,Citric Acid
920,0.093611078847169,Citric Acid
921,0.096150661903319,Citric Acid
922,0.0996328713435296,Citric Acid
923,0.1033635694704157,Citric Acid
924,0.1079053973095195,Citric Acid
925,0.1135092748275181,Citric Acid
926,0.1198154471735665,Citric Acid
927,0.126563136777963,Citric Acid
928,0.1354295931465697,Citric Acid
929,0.1453903619042048,Citric Acid
930,0.1577653136527603,Citric Acid
931,0.1749635587786462,Citric Acid
932,0.1821042428382045,Citric Acid
933,0.1790108235839504,Citric Acid
934,0.1779627519274149,Citric Acid
935,0.176851940189306,Citric Acid
936,0.1762650116012688,Citric Acid
937,0.1758090593474167,Citric Acid
938,0.1775050147212492,Citric Acid
939,0.1788141173911545,Citric Acid
940,0.180192935409244,Citric Acid
941,0.1803902672484147,Citric Acid
942,0.1832285876666535,Citric Acid
943,0.1778319206319825,Citric Acid
944,0.1743142919782416,Citric Acid
945,0.1701818125611225,Citric Acid
946,0.1655792963184674,Citric Acid
947,0.1608992172928468,Citric Acid
948,0.155771418698372,Citric Acid
949,0.1502735558036721,Citric Acid
950,0.1465451586319333,Citric Acid
951,0.1430899396992137,Citric Acid
952,0.1397219002477651,Citric Acid
953,0.1368556537473325,Citric Acid
954,0.1341264717921853,Citric Acid
955,0.1314731132317962,Citric Acid
956,0.12953756841108,Citric Acid
957,0.1275523522109866,Citric Acid
958,0.125692166871961,Citric Acid
959,0.1242444207419455,Citric Acid
960,0.1226862566877615,Citric Acid
961,0.122398320270728,Citric Acid
962,0.122398320270728,Citric Acid
963,0.1224558922840559,Citric Acid
964,0.1225134719303986,Citric Acid
965,0.1225710592117802,Citric Acid
966,0.1225710592117802,Citric Acid
967,0.122398320270728,Citric Acid
968,0.1210188766062636,Citric Acid
969,0.1197010085742474,Citric Acid
970,0.1183871275216516,Citric Acid
971,0.1166225102516611,Citric Acid
972,0.114638779968488,Citric Acid
973,0.112945621949043,Citric Acid
974,0.111315153340301,Citric Acid
975,0.1097466948454655,Citric Acid
976,0.1075158206353123,Citric Acid
977,0.1025928603384197,Citric Acid
978,0.0993598160173996,Citric Acid
979,0.0964759355287378,Citric Acid
980,0.0936649581949093,Citric Acid
981,0.0910862599790289,Citric Acid
982,0.0885227828938976,Citric Acid
983,0.0859743483036713,Citric Acid
984,0.0836513477245398,Citric Acid
985,0.0818647738336407,Citric Acid
986,0.0808695861393856,Citric Acid
987,0.0801377464444619,Citric Acid
988,0.0793549985932124,Citric Acid
989,0.0770151842911171,Citric Acid
990,0.0756173227980268,Citric Acid
991,0.0756690152913216,Citric Acid
992,0.0756690152913216,Citric Acid
993,0.0770151842911171,Citric Acid
994,0.0800855193405684,Citric Acid
995,0.0814978603638262,Citric Acid
996,0.0516848593106521,Citric Acid
997,0.0502197916379994,Citric Acid
998,0.0628834892329461,Citric Acid
999,0.0739664033211553,Citric Acid
